,title,price,link
23,"Lenovo IdeaPad 1 Intel Core Celeron N4020 15"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/Office 2021/1Yr Warranty/Cloud Grey/1.3Kg), 82V700ECIN  ","26,268",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V700ECIN/dp/B0CWRS3XRB/ref=sr_1_14?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TBlkZXf4JpKArY0V4NO25nXjZq0m0pBV0VbT-8aiM5to6Zb9cOJn4FALYqhred9TbJywiLLeicS6xAuZFR11Fcttnuc2aHobiB_npPFpq-3gq5xNgYWFiWBa1iGAA_ZwDRGf7XRNvvKElyzqOlQ4ryp0zobSGK_T0TqDmL_aTLLYboIrB2tc3o36j8kDeQziEOVpQdV2VLukE26tN7Pmu3M.bLohFjOIvJDARsMofkzfTPtj4sM4AghlVCdILQUajJo&dib_tag=se&keywords=laptop&qid=1724770541&sprefix=lap%2Caps%2C295&sr=8-14
24,"HP OMEN Gaming Laptop, 14th Gen Intel Core i7-14650HX, 8GB RTX 4060 GPU, 16.1-inch (40.9 cm), FHD, IPS, 144Hz, 300 nits, 16GB DDR5, 1TB SSD, Backlit KB, B&O (MSO, Black, 2.32 kg), wf1096TX/wf1102TX  ","1,35,490",https://amazon.in//HP-i7-14650HX-16-1-inch-wf1096TX-wf1102TX/dp/B0D1YL72Y6/ref=sr_1_94?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.j4_wX7CcA156nfutDa-f7Me4W4a9R_2S55exD9-r91CGcEoQk-1Uiv8z9Pxosrioy6rl7ovG00a_ph6tHmEIm6AvejS1XfrksO1hdmYSlvLXXrkn6WIKSC-OIERoEbgaCLe8erSYphWyTE5QvmdETk_YPk8vMw82QjGwdpcYQW_-a_AFPzxec5-W67cHE8Z2JdLE3ZqbRi8y9oHkpJb95ej7QSRD_oknK9AUt7iFApg.QuZl4vWkoqwYrpBk2Wp9H7qSg2lJBjPnIPU1GmEUXME&dib_tag=se&keywords=laptop&qid=1724770580&sprefix=lap%2Caps%2C295&sr=8-94
25,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen,Thin and Light Laptop,15.6"" (39.62 cm) FHD, (8GB RAM/512GB/Windows11/Office 2021/Blue/1.7 kg), X1502ZA-EJ523WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ523WS/dp/B0C5N3G2MD/ref=sr_1_95?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.j4_wX7CcA156nfutDa-f7Me4W4a9R_2S55exD9-r91CGcEoQk-1Uiv8z9Pxosrioy6rl7ovG00a_ph6tHmEIm6AvejS1XfrksO1hdmYSlvLXXrkn6WIKSC-OIERoEbgaCLe8erSYphWyTE5QvmdETk_YPk8vMw82QjGwdpcYQW_-a_AFPzxec5-W67cHE8Z2JdLE3ZqbRi8y9oHkpJb95ej7QSRD_oknK9AUt7iFApg.QuZl4vWkoqwYrpBk2Wp9H7qSg2lJBjPnIPU1GmEUXME&dib_tag=se&keywords=laptop&qid=1724770580&sprefix=lap%2Caps%2C295&sr=8-95
26,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://amazon.in//Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0D9QQ7SS1/ref=sr_1_96?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.j4_wX7CcA156nfutDa-f7Me4W4a9R_2S55exD9-r91CGcEoQk-1Uiv8z9Pxosrioy6rl7ovG00a_ph6tHmEIm6AvejS1XfrksO1hdmYSlvLXXrkn6WIKSC-OIERoEbgaCLe8erSYphWyTE5QvmdETk_YPk8vMw82QjGwdpcYQW_-a_AFPzxec5-W67cHE8Z2JdLE3ZqbRi8y9oHkpJb95ej7QSRD_oknK9AUt7iFApg.QuZl4vWkoqwYrpBk2Wp9H7qSg2lJBjPnIPU1GmEUXME&dib_tag=se&keywords=laptop&qid=1724770580&sprefix=lap%2Caps%2C295&sr=8-96
27,"HP Laptop 15, 12th Generation IntelÂ® Coreâ„¢ i5-1235U,15.6-inch(39.6 cm),FHD,8GB DDR4 RAM,1TB SSD,Intel Iris Xe Graphics, Backlit Kb,Dual Speakers,Win 11 + MSO'21,Natural Silver,1.69 kg,15s-fq5331TU  ","50,990",https://amazon.in//HP-Generation-i5-1235U-15-6-inch-15s-fq5331TU/dp/B0D1469FW5/ref=sr_1_97?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.j4_wX7CcA156nfutDa-f7Me4W4a9R_2S55exD9-r91CGcEoQk-1Uiv8z9Pxosrioy6rl7ovG00a_ph6tHmEIm6AvejS1XfrksO1hdmYSlvLXXrkn6WIKSC-OIERoEbgaCLe8erSYphWyTE5QvmdETk_YPk8vMw82QjGwdpcYQW_-a_AFPzxec5-W67cHE8Z2JdLE3ZqbRi8y9oHkpJb95ej7QSRD_oknK9AUt7iFApg.QuZl4vWkoqwYrpBk2Wp9H7qSg2lJBjPnIPU1GmEUXME&dib_tag=se&keywords=laptop&qid=1724770580&sprefix=lap%2Caps%2C295&sr=8-97
28,"Lenovo V15 AMD Ryzen 5 7520U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/DOS/Arctic Grey/1.65 Kg), 82YU00W9IN  ","33,029",https://amazon.in//Lenovo-39-62cm-Antiglare-Laptop-82YU00W9IN/dp/B0CKTKYB81/ref=sr_1_98?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.j4_wX7CcA156nfutDa-f7Me4W4a9R_2S55exD9-r91CGcEoQk-1Uiv8z9Pxosrioy6rl7ovG00a_ph6tHmEIm6AvejS1XfrksO1hdmYSlvLXXrkn6WIKSC-OIERoEbgaCLe8erSYphWyTE5QvmdETk_YPk8vMw82QjGwdpcYQW_-a_AFPzxec5-W67cHE8Z2JdLE3ZqbRi8y9oHkpJb95ej7QSRD_oknK9AUt7iFApg.QuZl4vWkoqwYrpBk2Wp9H7qSg2lJBjPnIPU1GmEUXME&dib_tag=se&keywords=laptop&qid=1724770580&sprefix=lap%2Caps%2C295&sr=8-98
29,"Lenovo ThinkPad P15v AMD Ryzen 7 Pro 6850H 15.6""(39.62cm) FHD (1920x1080) IPS 300 Nits Thin and Light Laptop(32GB RAM/1TB SSD/Win 11 Pro/NVIDIA T600 4GB/Backlit Keyboard/FPR/Black/2.26 kg), 21ENS0MV00  ","1,07,000",https://amazon.in//Lenovo-ThinkPad-1920x1080-Keyboard-21ENS0MV00/dp/B0D8SS7PST/ref=sr_1_99?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.j4_wX7CcA156nfutDa-f7Me4W4a9R_2S55exD9-r91CGcEoQk-1Uiv8z9Pxosrioy6rl7ovG00a_ph6tHmEIm6AvejS1XfrksO1hdmYSlvLXXrkn6WIKSC-OIERoEbgaCLe8erSYphWyTE5QvmdETk_YPk8vMw82QjGwdpcYQW_-a_AFPzxec5-W67cHE8Z2JdLE3ZqbRi8y9oHkpJb95ej7QSRD_oknK9AUt7iFApg.QuZl4vWkoqwYrpBk2Wp9H7qSg2lJBjPnIPU1GmEUXME&dib_tag=se&keywords=laptop&qid=1724770580&sprefix=lap%2Caps%2C295&sr=8-99
30,"Acer Aspire Lite 11th Gen Intel Core i3 Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-51, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","31,990",https://amazon.in//Acer-Premium-Windows-AL15-51-39-62cm/dp/B0C8P8G3WJ/ref=sr_1_100?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.j4_wX7CcA156nfutDa-f7Me4W4a9R_2S55exD9-r91CGcEoQk-1Uiv8z9Pxosrioy6rl7ovG00a_ph6tHmEIm6AvejS1XfrksO1hdmYSlvLXXrkn6WIKSC-OIERoEbgaCLe8erSYphWyTE5QvmdETk_YPk8vMw82QjGwdpcYQW_-a_AFPzxec5-W67cHE8Z2JdLE3ZqbRi8y9oHkpJb95ej7QSRD_oknK9AUt7iFApg.QuZl4vWkoqwYrpBk2Wp9H7qSg2lJBjPnIPU1GmEUXME&dib_tag=se&keywords=laptop&qid=1724770580&sprefix=lap%2Caps%2C295&sr=8-100
31,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,09,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5OTEwNDczMjAyNzY5OjE3MjQ3NzA1ODA6c3BfYnRmOjMwMDE2NTM3MDM0NjIzMjo6MDo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsr_1_101_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.j4_wX7CcA156nfutDa-f7Me4W4a9R_2S55exD9-r91CGcEoQk-1Uiv8z9Pxosrioy6rl7ovG00a_ph6tHmEIm6AvejS1XfrksO1hdmYSlvLXXrkn6WIKSC-OIERoEbgaCLe8erSYphWyTE5QvmdETk_YPk8vMw82QjGwdpcYQW_-a_AFPzxec5-W67cHE8Z2JdLE3ZqbRi8y9oHkpJb95ej7QSRD_oknK9AUt7iFApg.QuZl4vWkoqwYrpBk2Wp9H7qSg2lJBjPnIPU1GmEUXME%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770580%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
32,"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB/1TB SSD/100% DCI-P3/FHD+IR Camera/Win11/MSO 21/1Yr ADP Free/3Mon. Game Pass/Grey/1.39Kg), 83CV002DIN  ","1,08,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5OTEwNDczMjAyNzY5OjE3MjQ3NzA1ODA6c3BfYnRmOjMwMDE2OTI0MTg3NDUzMjo6MDo6&url=%2FLenovo-Built-WUXGA-OLED-400Nits-83CV002DIN%2Fdp%2FB0CTMQDLQX%2Fref%3Dsr_1_102_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.j4_wX7CcA156nfutDa-f7Me4W4a9R_2S55exD9-r91CGcEoQk-1Uiv8z9Pxosrioy6rl7ovG00a_ph6tHmEIm6AvejS1XfrksO1hdmYSlvLXXrkn6WIKSC-OIERoEbgaCLe8erSYphWyTE5QvmdETk_YPk8vMw82QjGwdpcYQW_-a_AFPzxec5-W67cHE8Z2JdLE3ZqbRi8y9oHkpJb95ej7QSRD_oknK9AUt7iFApg.QuZl4vWkoqwYrpBk2Wp9H7qSg2lJBjPnIPU1GmEUXME%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770580%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
33,"(Refurbished) Dell Precision 7520 6th Gen Intel Core i7 Workstation 4K Ultra HD Laptop (8 GB DDR4 RAM, 256 GB SSD, 15.6"" (39.6 cm) UHD, 4GB GDDR5 NVIDIA Graphics Card, Windows 11, MS Office), Black  ","34,999",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTQ2NzUxNjc3MDc0Njg2OjE3MjQ3NzA1ODc6c3BfYXRmX25leHQ6MzAwMTQ1ODIzMDE0NTMyOjowOjo&url=%2FRenewed-Dell-Precision-Workstation-Graphics%2Fdp%2FB0BPS96HMV%2Fref%3Dsr_1_97_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770587%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
34,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU  ","52,990",https://amazon.in//HP-i5-1235U-15-6-inch-Graphics-fy5009TU/dp/B0D4M66F6R/ref=sr_1_15?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TBlkZXf4JpKArY0V4NO25nXjZq0m0pBV0VbT-8aiM5to6Zb9cOJn4FALYqhred9TbJywiLLeicS6xAuZFR11Fcttnuc2aHobiB_npPFpq-3gq5xNgYWFiWBa1iGAA_ZwDRGf7XRNvvKElyzqOlQ4ryp0zobSGK_T0TqDmL_aTLLYboIrB2tc3o36j8kDeQziEOVpQdV2VLukE26tN7Pmu3M.bLohFjOIvJDARsMofkzfTPtj4sM4AghlVCdILQUajJo&dib_tag=se&keywords=laptop&qid=1724770541&sprefix=lap%2Caps%2C295&sr=8-15
35,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (16GB RAM/256GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","26,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTQ2NzUxNjc3MDc0Njg2OjE3MjQ3NzA1ODc6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc1MjMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC464KRQ%2Fref%3Dsr_1_98_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770587%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
36,"Acer Aspire Lite 11th Gen Intel Core i3 Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-51, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","31,990",https://amazon.in//Acer-Premium-Windows-AL15-51-39-62cm/dp/B0C8P8G3WJ/ref=sr_1_99?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo&dib_tag=se&keywords=laptop&qid=1724770587&sprefix=lap%2Caps%2C295&sr=8-99
37,"Acer One 11 Intel Celeron N4500 (Windows 11 Home/ 8 GB/ 256 GB SSD) 29.64 cm (11.6"") Anti Glare HD Laptop, Z8-284, 1.1 KG, Deep Blue  ","18,990",https://amazon.in//Acer-Celeron-Windows-Laptop-Z8-284/dp/B0CHRNQBCR/ref=sr_1_100?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo&dib_tag=se&keywords=laptop&qid=1724770587&sprefix=lap%2Caps%2C295&sr=8-100
38,"HP Laptop 15, IntelÂ® Coreâ„¢ i5-1334U,15.6-inch(39.6 cm),FHD,16GB DDR4,512GB SSD,Dual Speakers,(Windows 11, MSO,Natural Silver, 1.59 kg),15-fd0316TU  ","55,990",https://amazon.in//HP-i5-1334U-15-6-inch-Speakers-15-fd0316TU/dp/B0D4LWYWF9/ref=sr_1_101?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo&dib_tag=se&keywords=laptop&qid=1724770587&sprefix=lap%2Caps%2C295&sr=8-101
39,"ASUS Vivobook 15, 15.6-inch (39.62 cm) FHD, Intel Pentium Gold 7505, Thin and Light Laptop, (8GB RAM/256GB SSD/Intergrated Graphics/Windows 11 Home/Indie Black/1.8 Kg), X1500EA-EJ111WS  ","25,990",https://amazon.in//ASUS-Vivobook-15-6-inch-Intergrated-X1500EA-EJ111WS/dp/B0CRZ5JH8X/ref=sr_1_102?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo&dib_tag=se&keywords=laptop&qid=1724770587&sprefix=lap%2Caps%2C295&sr=8-102
40,"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU  ","47,005",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_103?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo&dib_tag=se&keywords=laptop&qid=1724770587&sprefix=lap%2Caps%2C295&sr=8-103
41,"FUTOPIA ULTIMUS PRO [2024] Intel Celeron Dual Core Upto 2.8 Ghz 4GB RAM 128 GB eMMC Expandable Upto 512 GB, 14.1"" HD Display Intel HD Graphics Win 11 Home 1.30 Kg Thin & Light Laptop Space Grey  ","12,990",https://amazon.in//FUTOPIA-ULTIMUS-Celeron-Expandable-Graphics/dp/B0CY2PQKSM/ref=sr_1_104?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo&dib_tag=se&keywords=laptop&qid=1724770587&sprefix=lap%2Caps%2C295&sr=8-104
42,"Lenovo IdeaPad Slim 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA OLED Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE007DIN  ","59,190",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE007DIN/dp/B0CHM91SJ3/ref=sr_1_105?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo&dib_tag=se&keywords=laptop&qid=1724770587&sprefix=lap%2Caps%2C295&sr=8-105
43,"HP 15s, 12th Gen Intel Core i5 16GB RAM/512GB SSD 15.6-inch(39.6 cm) Micro-Edge Anti-Glare FHD Laptop/Win 11/Intel Iris Xe Graphics/Dual Speakers/Alexa/Backlit KB/MSO/Fast Charge, 15s- fq5112TU  ","50,299",https://amazon.in//HP-Micro-Edge-Anti-Glare-15s-fq5112TU/dp/B0B6F6HN37/ref=sr_1_106?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo&dib_tag=se&keywords=laptop&qid=1724770587&sprefix=lap%2Caps%2C295&sr=8-106
44,"Lenovo Legion Pro 5 Intel Core i7-14650HX 16"" (40.64cm) WQXGA IPS 500Nits 240Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4060 8GB/100% DCI-P3/3 Month Game Pass/Grey/2.5Kg), 83DF003NIN  ","1,55,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTQ2NzUxNjc3MDc0Njg2OjE3MjQ3NzA1ODc6c3BfbXRmOjMwMDI2MjQ3OTYzNDEzMjo6MDo6&url=%2FLenovo-i7-14650HX-40-64cm-500Nits-83DF003NIN%2Fdp%2FB0CXPZLJ7T%2Fref%3Dsr_1_107_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.re8OktosooZ6BKAAiiWyD4TmeozgAs-x1sPEIEYaO6iJJf2mmnYYrxV4B1YbJ0cjYXQGg_DuCPIEE8HwtTBbuynJSfWn0Fz5u_DqGNBBLVBuAEMIwbBa24WYEsqL1mQvkp3Q-DnWIgMWVL7HyIVaklCv-Pcn3_pgtUGryqW7fyvlg9YEW5yMJ-V4DRZpudse76LzXaAmUbhLQw6C9T_XzvRiUNy0FvGNeMz9hAEJUio.O4HyUQ1K_dqg7Jnn-qv0x3VXnCjZzMtEGpDmmD9CwLo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770587%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
45,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","35,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_16?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TBlkZXf4JpKArY0V4NO25nXjZq0m0pBV0VbT-8aiM5to6Zb9cOJn4FALYqhred9TbJywiLLeicS6xAuZFR11Fcttnuc2aHobiB_npPFpq-3gq5xNgYWFiWBa1iGAA_ZwDRGf7XRNvvKElyzqOlQ4ryp0zobSGK_T0TqDmL_aTLLYboIrB2tc3o36j8kDeQziEOVpQdV2VLukE26tN7Pmu3M.bLohFjOIvJDARsMofkzfTPtj4sM4AghlVCdILQUajJo&dib_tag=se&keywords=laptop&qid=1724770541&sprefix=lap%2Caps%2C295&sr=8-16
